record_id,filing_status,age,state,gross_income,investment_income,business_income,total_deductions,retirement_contributions,dependents,taxable_income,tax_liability,effective_tax_rate,is_anomaly
REC00237,Single,23,OH,45510.43,9438.74,11393.31,11393.07,16057.69,0,54949.41,7141.87,0.1569,0
REC00238,MarriedJointly,22,OH,74807.91,0.0,9077.25,15159.36,7214.71,0,68725.8,10172.68,0.136,0
REC00239,Single,55,FL,39840.1,1463.12,0.0,10415.08,8990.32,0,30888.14,3474.58,0.0872,0
REC00240,HeadOfHousehold,29,CA,30421.72,10192.21,0.0,5728.1,11647.74,1,30585.83,3438.3,0.113,0
REC00241,HeadOfHousehold,66,FL,37499.16,0.0,0.0,3181.48,148.42,1,30017.68,3370.12,0.0899,0
REC00242,HeadOfHousehold,67,GA,40822.68,8260.81,13081.83,4271.35,5439.85,1,53593.97,6843.67,0.1676,0
REC00243,Single,74,NC,79824.09,1528.58,0.0,9882.06,7727.7,1,67170.61,9830.53,0.1232,0
REC00244,Single,65,CA,392095.47,0.0,0.0,27042.31,8522.88,0,365053.16,98143.36,0.2503,0
REC00245,HeadOfHousehold,30,NY,33764.5,3420.53,0.0,8894.05,2785.57,2,19690.98,2130.92,0.0631,0
REC00246,Single,49,OH,42903.12,528.07,0.0,6873.81,9305.35,0,36557.38,4154.89,0.0968,0
REC00247,HeadOfHousehold,40,NY,56925.67,0.0,0.0,4443.45,8134.96,1,48182.22,5653.09,0.0993,0
REC00248,HeadOfHousehold,41,TX,82177.69,0.0,0.0,24323.56,14669.27,0,57854.13,7780.91,0.0947,0
REC00249,MarriedSeparately,28,CA,73927.54,0.0,0.0,18858.64,12001.16,0,55068.9,7168.16,0.097,0
REC00250,Single,63,GA,167255.29,455.28,9620.7,31053.83,6922.98,2,137677.44,26085.09,0.156,0
REC00251,Single,56,NC,8594.57,1688.98,0.0,2000.0,7215.72,0,8283.55,828.36,0.0964,0
REC00252,MarriedSeparately,40,NY,8870.23,0.0,9530.46,2000.0,12057.99,3,3500.69,350.07,0.0395,0
REC00253,Single,38,PA,40267.4,821.94,0.0,7550.63,9134.5,2,24938.71,2760.65,0.0686,0
REC00254,Single,61,NC,144039.11,5208.7,0.0,45454.96,2515.47,0,103792.85,17952.78,0.1246,0
REC00255,MarriedJointly,39,NY,17111.08,12470.29,0.0,2000.0,16375.16,0,27581.37,3077.76,0.1799,0
REC00256,HeadOfHousehold,28,OH,5398.6,0.0,23587.64,2000.0,4040.53,2,18386.24,1974.35,0.3657,0
REC00257,MarriedJointly,48,GA,94555.62,0.0,0.0,111442.45,17915.88,2,53947.99,6921.56,0.0732,1
REC00258,MarriedJointly,60,OH,72760.3,576.9,0.0,17545.05,9711.82,0,55792.15,7327.27,0.1007,0
REC00259,Single,51,WA,25030.07,0.0,0.0,4555.21,5458.23,3,7574.86,757.49,0.0303,0
REC00260,MarriedJointly,44,NC,27216.22,11247.06,0.0,7209.9,0.0,3,18353.38,1970.41,0.0724,0
REC00261,HeadOfHousehold,41,TX,27562.32,6278.18,3150.57,21132.04,11107.06,1,24494.77,2707.37,0.0982,1
REC00262,Single,44,IL,65409.86,0.0,0.0,14858.17,1798.76,2,41951.69,4802.2,0.0734,0
REC00263,MarriedJointly,47,OH,36277.31,5449.75,7091.65,11302.19,9429.18,0,37516.52,4269.98,0.1177,0
REC00264,MarriedSeparately,69,TX,88898.55,0.0,28228.87,18168.87,15734.53,1,94658.55,15877.88,0.1786,0
REC00265,MarriedJointly,68,IL,6101.55,0.0,0.0,2000.0,3449.28,0,4101.55,410.16,0.0672,0
REC00266,MarriedJointly,35,PA,30167.44,0.0,34471.54,10124.37,10952.22,0,54514.61,7046.21,0.2336,0
REC00267,MarriedJointly,69,GA,24322.49,0.0,0.0,24559.85,4753.6,2,10848.92,1084.89,0.0446,1
REC00268,Single,52,GA,48772.77,0.0,0.0,11290.92,12532.6,0,37481.85,4265.82,0.0875,0
REC00269,Single,48,TX,38931.61,11500.92,0.0,9064.85,8263.29,1,37067.68,4216.12,0.1083,0
REC00270,MarriedSeparately,30,CA,113354.46,2048.57,0.0,32241.46,7923.75,2,74561.57,11456.55,0.1011,0
REC00271,MarriedSeparately,44,PA,13528.19,0.0,0.0,4016.38,12829.15,0,9511.81,951.18,0.0703,0
REC00272,MarriedSeparately,74,IL,62093.29,10309.83,0.0,3611.89,10501.17,0,68791.23,10187.07,0.1641,0
REC00273,HeadOfHousehold,31,NC,93589.09,0.0,3825.29,25269.79,4781.24,1,67844.59,9978.81,0.1066,0
REC00274,MarriedJointly,68,NC,264426.33,0.0,0.0,75399.73,15148.45,0,189026.6,38408.88,0.1453,0
REC00275,MarriedJointly,44,NC,40724.58,700.53,0.0,10593.64,1856.69,2,22231.47,2435.78,0.0598,0
REC00276,MarriedJointly,31,FL,77618.95,1210.81,0.0,20499.84,9102.79,0,58329.92,7885.58,0.1016,0
REC00277,MarriedJointly,23,GA,14142.08,5338.88,0.0,2000.0,4708.54,1,13180.96,1349.72,0.0954,0
REC00278,MarriedJointly,58,CA,8834.63,0.0,0.0,10116.22,2051.1,0,6834.63,683.46,0.0774,1
REC00279,MarriedJointly,61,PA,117691.2,9053.89,0.0,34772.32,3463.28,0,91972.77,15287.01,0.1299,0
REC00280,MarriedSeparately,59,WA,59608.4,14974.16,0.0,19682.82,7803.04,0,54899.74,7130.94,0.1196,0
REC00281,Single,59,WA,153708.03,8190.14,0.0,18266.72,9398.91,0,143631.45,27514.05,0.179,0
REC00282,Single,22,IL,19955.85,0.0,39683.14,4465.29,12235.73,1,50873.7,6245.21,0.313,0
REC00283,Single,69,TX,90755.26,0.0,0.0,26436.92,13904.15,1,60018.34,8257.03,0.091,0
REC00284,MarriedJointly,39,NY,267013.44,2165.02,0.0,240633.12,9110.75,0,195556.9,40264.71,0.1508,1
REC00285,Single,56,GA,83764.49,914.21,0.0,19740.53,6227.23,0,64938.17,9339.4,0.1115,0
REC00286,MarriedJointly,28,FL,74702.23,0.0,0.0,4153.99,12156.07,1,66248.24,9627.61,0.1289,0
REC00287,MarriedJointly,65,IL,60285.38,0.0,0.0,16106.19,5541.43,2,35579.19,4037.5,0.067,0
REC00288,Single,63,NY,17039.59,0.0,0.0,4804.7,1617.54,1,7934.89,793.49,0.0466,0
REC00289,MarriedJointly,43,NY,177097.97,0.0,0.0,47259.45,11756.05,0,129838.52,24203.74,0.1367,0
REC00290,Single,74,GA,36728.71,0.0,0.0,10274.59,13295.65,2,17854.12,1910.49,0.052,0
REC00291,Single,46,GA,89642.66,0.0,0.0,16070.64,4712.75,3,60672.02,8400.84,0.0937,0
REC00292,MarriedSeparately,63,NY,17146.9,0.0,0.0,5969.28,15843.29,0,11177.62,1117.76,0.0652,0
REC00293,Single,44,NY,23305.21,0.0,0.0,6554.27,10332.21,1,12450.94,1262.11,0.0542,0
REC00294,Single,30,IL,188729.47,0.0,0.0,42200.66,9735.85,1,142228.81,27177.41,0.144,0
REC00295,MarriedJointly,48,CA,45349.67,0.0,0.0,14977.06,5933.26,3,17472.61,1864.71,0.0411,0
REC00296,MarriedJointly,32,WA,191495.65,0.0,0.0,61749.59,12069.16,1,125446.06,23149.55,0.1209,0
REC00297,Single,72,GA,56241.8,752.04,1465.75,16555.91,1902.49,3,29003.68,3248.44,0.0578,0
REC00298,MarriedJointly,48,GA,13718.24,0.0,0.0,3005.78,6640.84,0,10712.46,1071.25,0.0781,0
REC00299,Single,61,OH,122229.3,1601.4,488.13,25439.62,5067.35,0,98879.21,16806.43,0.1375,0
REC00300,Single,49,IL,37349.92,0.0,1235.27,5550.66,2764.27,2,24434.53,2700.14,0.0723,0
REC00301,MarriedJointly,39,GA,104710.12,256.06,25154.6,76633.89,11451.95,2,108404.44,19059.57,0.182,1
REC00302,MarriedJointly,57,NY,61093.98,0.0,0.0,12445.32,9364.55,2,40048.66,4573.84,0.0749,0
REC00303,MarriedJointly,55,GA,17422.29,0.0,6216.14,3891.0,11218.77,2,11147.43,1114.74,0.064,0
REC00304,MarriedJointly,34,OH,68284.35,0.0,15952.75,8423.42,6886.8,2,67213.68,9840.01,0.1441,0
REC00305,HeadOfHousehold,67,CA,346964.77,3323.44,0.0,80000.0,11940.32,1,265988.21,63470.62,0.1829,0
REC00306,MarriedJointly,73,GA,88821.96,0.0,0.0,19290.55,8308.57,1,65231.41,9403.91,0.1059,0
REC00307,Single,51,OH,57181.51,0.0,18027.81,11890.99,6111.41,1,59018.33,8037.03,0.1406,0
REC00308,MarriedJointly,49,OH,141531.09,0.0,0.0,25573.47,5444.44,0,115957.62,20872.33,0.1475,0
REC00309,Single,43,IL,70865.2,12081.67,0.0,4777.83,68.38,1,73869.04,11304.19,0.1595,0
REC00310,Single,45,GA,70800.93,0.0,24146.75,22282.5,12657.49,0,72665.18,11039.34,0.1559,0
REC00311,Single,68,OH,25001.72,0.0,0.0,3627.71,12203.62,0,21374.01,2332.88,0.0933,0
REC00312,Single,51,TX,72191.56,0.0,0.0,17523.64,19709.48,0,54667.92,7079.94,0.0981,0
REC00313,HeadOfHousehold,66,IL,137084.76,0.0,0.0,31835.2,6661.52,3,92349.56,15369.9,0.1121,0
REC00314,MarriedSeparately,59,OH,30673.37,4755.86,0.0,6912.12,5332.83,0,28517.11,3190.05,0.104,0
REC00315,MarriedJointly,41,IL,187137.08,0.0,2858.54,38870.93,1194.26,0,151124.69,29312.43,0.1566,0
REC00316,Single,27,GA,55638.75,0.0,0.0,5810.46,11839.87,0,49828.29,6015.22,0.1081,0
REC00317,Single,54,WA,29430.43,2559.61,10064.39,3949.03,10919.31,0,38105.4,4340.65,0.1475,0
REC00318,Single,68,OH,133000.17,21408.31,0.0,27565.14,14207.12,0,126843.34,23484.9,0.1766,0
REC00319,Single,59,NC,47598.88,0.0,0.0,13651.49,4333.43,0,33947.39,3841.69,0.0807,0
REC00320,MarriedJointly,36,TX,109931.41,2854.47,0.0,19743.32,10865.46,0,93042.56,15522.36,0.1412,0
REC00321,MarriedJointly,36,WA,47410.22,0.0,0.0,5270.91,5911.84,2,33539.31,3792.72,0.08,0
REC00322,MarriedJointly,53,CA,57076.01,0.0,9488.97,4359.66,13374.86,2,53605.32,6846.17,0.1199,0
REC00323,Single,35,WA,88862.74,527.74,0.0,22118.23,10144.86,0,67272.25,9852.9,0.1109,0
REC00324,HeadOfHousehold,63,PA,75562.67,2172.65,14700.44,13374.74,1777.22,1,74761.02,11500.42,0.1522,0
REC00325,MarriedJointly,29,CA,12131.67,0.0,0.0,2000.0,7475.21,1,5831.67,583.17,0.0481,0
REC00326,MarriedJointly,57,NC,24416.27,0.0,0.0,6161.2,207.54,2,9655.07,965.51,0.0395,0
REC00327,MarriedJointly,43,NY,125935.86,0.0,0.0,14139.27,3346.87,1,107496.59,18841.68,0.1496,0
REC00328,Single,59,IL,53867.94,0.0,0.0,54094.78,3588.81,0,42948.65,4921.84,0.0914,1
REC00329,Single,41,CA,39380.06,0.0,0.0,5586.31,5436.23,1,29493.75,3307.25,0.084,0
REC00330,Single,45,NY,20194.0,0.0,0.0,21586.4,6949.26,0,13539.94,1392.79,0.069,1
REC00331,MarriedJointly,42,OH,25240.65,961.84,0.0,2990.67,8658.33,0,23211.82,2553.42,0.1012,0
REC00332,Single,49,GA,11879.4,11022.47,0.0,2090.48,8458.18,0,20811.39,2265.37,0.1907,0
REC00333,Single,70,PA,55214.2,0.0,0.0,18654.01,7904.56,2,27960.19,3123.22,0.0566,0
REC00334,Single,44,FL,37095.46,0.0,0.0,5401.75,9329.54,1,27393.71,3055.25,0.0824,0
REC00335,Single,45,PA,27632.0,0.0,21438.3,39342.77,3000.82,0,42345.28,4849.43,0.1755,1
REC00336,MarriedSeparately,60,PA,56698.4,0.0,0.0,8222.29,8292.71,2,39876.11,4553.13,0.0803,0
REC00337,MarriedJointly,65,PA,80111.65,0.0,0.0,6665.49,13737.84,2,64846.16,9319.16,0.1163,0
REC00338,MarriedJointly,44,OH,319514.63,9772.19,0.0,76128.89,7336.79,0,253157.93,58980.03,0.1846,0
REC00339,Single,25,FL,17863.12,0.0,0.0,25485.19,9978.69,0,12061.01,1215.32,0.068,1
REC00340,MarriedJointly,67,FL,151373.39,4966.42,0.0,28120.54,9606.5,1,123919.27,22783.12,0.1505,0
REC00341,MarriedJointly,25,GA,130415.56,7927.16,114385.14,31019.73,11449.07,0,221708.13,48633.1,0.3729,0
REC00342,Single,51,OH,32103.68,0.0,13568.17,7469.55,9148.56,1,33902.3,3836.28,0.1195,0
REC00343,Single,69,FL,70445.09,0.0,0.0,12294.56,11381.46,2,49550.53,5954.12,0.0845,0
REC00344,Single,49,IL,41518.46,4269.75,0.0,9734.79,10029.17,0,36053.42,4094.41,0.0986,0
REC00345,MarriedJointly,52,GA,69463.09,8950.51,0.0,8877.07,10629.14,0,69536.53,10351.04,0.149,0
REC00346,MarriedJointly,54,IL,200246.58,5825.59,29453.98,32722.57,9768.51,0,202803.58,42583.65,0.2127,0
REC00347,Single,71,WA,97196.01,0.0,0.0,17757.29,3972.84,1,75138.72,11583.52,0.1192,0
REC00348,Single,40,PA,89938.98,0.0,0.0,27809.37,3316.94,0,62129.61,8721.51,0.097,0
REC00349,MarriedJointly,74,TX,42436.01,0.0,99905.59,6556.36,6587.09,1,131485.24,24598.96,0.5797,0
REC00350,MarriedJointly,31,OH,18265.23,1326.16,0.0,4393.54,14206.56,0,15197.85,1591.74,0.0871,0
REC00351,MarriedSeparately,46,PA,50676.9,11795.22,0.0,5778.24,7313.39,0,56693.88,7525.65,0.1485,0
REC00352,MarriedJointly,58,IL,157201.94,187.96,6074.63,19771.43,9238.24,1,139393.1,26496.84,0.1686,0
REC00353,Single,34,NY,17646.02,0.0,99850.31,4314.96,130.77,1,108881.37,19174.03,1.0866,0
REC00354,Single,27,GA,25743.27,1852.2,0.0,7174.47,8774.97,1,16121.0,1702.52,0.0661,0
REC00355,MarriedJointly,51,TX,66238.3,0.0,0.0,12494.87,8343.63,0,53743.43,6876.55,0.1038,0
REC00356,Single,44,FL,27235.49,0.0,0.0,4099.76,0.0,0,23135.73,2544.29,0.0934,0
REC00357,MarriedJointly,57,TX,31760.58,0.0,7237.76,10261.25,9163.56,2,20137.09,2184.45,0.0688,0
REC00358,HeadOfHousehold,37,IL,42664.44,897.08,14847.06,3871.47,1396.08,2,45937.11,5280.45,0.1238,0
REC00359,MarriedJointly,29,PA,20080.53,1351.16,39837.08,5345.72,5098.6,2,47323.05,5464.07,0.2721,0
REC00360,Single,37,GA,27465.96,0.0,0.0,7060.16,11977.89,0,20405.8,2216.7,0.0807,0
REC00361,MarriedJointly,32,IL,105107.86,1581.63,0.0,27020.45,8629.81,0,79669.04,12580.19,0.1197,0
REC00362,MarriedJointly,22,IL,21038.39,0.0,0.0,6955.84,6206.2,1,9782.55,978.26,0.0465,0
REC00363,MarriedJointly,43,WA,16675.61,0.0,0.0,4476.69,5863.7,2,3598.92,359.89,0.0216,0
REC00364,HeadOfHousehold,39,NC,36169.81,0.0,0.0,5080.76,6328.03,2,22489.05,2466.69,0.0682,0
REC00365,Single,57,NC,107534.22,0.0,0.0,16777.79,8643.56,2,82156.43,13127.41,0.1221,0
REC00366,HeadOfHousehold,32,FL,51147.18,0.0,0.0,8558.63,3197.43,0,42588.55,4878.63,0.0954,0
REC00367,HeadOfHousehold,41,NC,41288.33,0.0,7270.4,45430.46,12497.67,2,37512.7,4269.52,0.1034,1
REC00368,Single,31,FL,62037.05,1639.7,0.0,20103.3,3409.75,2,34973.45,3964.81,0.0639,0
REC00369,Single,69,FL,14815.57,0.0,0.0,2000.0,1091.77,0,12815.57,1305.87,0.0881,0
REC00370,Single,31,WA,88944.2,7395.39,0.0,23120.0,11964.61,0,73219.59,11161.31,0.1255,0
REC00371,Single,58,CA,81368.87,0.0,0.0,21892.16,6252.31,1,55176.71,7191.88,0.0884,0
REC00372,Single,71,TX,43154.99,1513.15,0.0,13080.9,8281.84,0,31587.24,3558.47,0.0825,0
REC00373,MarriedJointly,43,NY,133885.42,2038.77,0.0,28920.41,10618.52,1,102703.78,17691.41,0.1321,0
REC00374,Single,32,PA,24294.45,3120.59,0.0,6500.69,5122.25,2,12314.35,1245.72,0.0513,0
REC00375,Single,56,CA,147609.74,0.0,0.0,20785.94,8548.58,2,118223.8,21416.21,0.1451,0
REC00376,MarriedSeparately,30,NY,67751.03,11582.75,0.0,18541.78,10592.86,3,47892.0,5589.24,0.0825,0
REC00377,Single,36,PA,45741.35,0.0,0.0,6999.56,14572.94,1,34441.79,3901.01,0.0853,0
REC00378,MarriedSeparately,72,IL,58929.74,707.41,0.0,18907.7,5955.76,0,40729.45,4655.53,0.079,0
REC00379,Single,40,TX,54950.51,0.0,0.0,5440.9,6148.21,1,45209.61,5193.15,0.0945,0
REC00380,Single,58,FL,158931.14,0.0,0.0,23001.66,10253.31,0,135929.48,25665.58,0.1615,0
REC00381,MarriedJointly,27,CA,25302.45,0.0,0.0,5051.15,8834.37,0,20251.3,2198.16,0.0869,0
REC00382,MarriedJointly,57,WA,32532.17,803.11,0.0,9198.64,7451.86,2,15536.64,1632.4,0.0502,0
REC00383,MarriedSeparately,65,TX,137179.05,0.0,0.0,37674.82,14370.76,0,99504.23,16943.93,0.1235,0
REC00384,MarriedJointly,26,OH,37181.7,14928.46,0.0,40051.97,1270.25,0,47900.63,5591.14,0.1504,1
REC00385,MarriedSeparately,24,NC,123059.89,28620.59,97286.54,11477.88,2313.02,0,237489.14,53683.02,0.4362,0
REC00386,Single,31,IL,233175.99,2351.95,0.0,32922.32,1316.47,3,189705.62,38571.85,0.1654,0
REC00387,Single,34,CA,43415.16,0.0,0.0,52636.61,12806.72,0,34943.72,3961.25,0.0912,1
REC00388,MarriedJointly,25,TX,103268.73,9699.01,0.0,21862.15,10058.89,0,91105.59,15096.23,0.1462,0
REC00389,MarriedSeparately,61,FL,23790.61,0.0,0.0,4252.36,2517.02,3,6638.25,663.82,0.0279,0
REC00390,HeadOfHousehold,54,NY,109511.7,0.0,0.0,27260.42,7507.87,1,77951.28,12202.28,0.1114,0
REC00391,Single,73,GA,70230.59,2628.37,0.0,12519.84,7889.3,0,60339.12,8327.61,0.1186,0
REC00392,Single,55,CA,87415.74,1154.28,24964.36,29188.0,0.0,1,80046.38,12663.2,0.1449,0
REC00393,MarriedJointly,57,PA,35722.73,2577.13,0.0,4582.89,8753.11,0,33716.97,3814.04,0.1068,0
REC00394,Single,74,GA,15853.3,0.0,0.0,3776.44,3289.82,0,12076.86,1217.22,0.0768,0
REC00395,HeadOfHousehold,54,GA,89554.41,0.0,0.0,20903.2,10826.67,2,60051.21,8264.27,0.0923,0
REC00396,MarriedSeparately,42,IL,11490.52,0.0,0.0,2000.0,3412.24,0,9490.52,949.05,0.0826,0
REC00397,Single,60,PA,46449.44,0.0,0.0,8059.27,8876.64,1,34090.17,3858.82,0.0831,0
REC00398,MarriedJointly,26,OH,127127.46,0.0,0.0,20294.89,13178.28,1,102532.57,17650.32,0.1388,0
REC00399,MarriedJointly,66,NY,69809.0,0.0,38662.79,7103.05,11898.24,0,101368.74,17371.0,0.2488,0
REC00400,Single,34,WA,284552.8,3400.6,23293.36,54972.35,10028.66,1,251974.41,58565.79,0.2058,0
REC00401,HeadOfHousehold,61,FL,135956.1,4244.88,0.0,22568.53,7674.66,0,117632.45,21274.29,0.1565,0
REC00402,MarriedJointly,38,GA,35485.57,4213.26,22295.68,3672.59,1999.58,0,58321.92,7883.82,0.2222,0
REC00403,MarriedSeparately,31,GA,61196.83,2642.34,0.0,55474.88,6243.62,1,48219.96,5661.39,0.0925,1
REC00404,Single,31,FL,57647.57,0.0,0.0,10177.86,7095.98,0,47469.71,5496.34,0.0953,0
REC00405,MarriedSeparately,23,TX,16886.31,0.0,0.0,2000.0,6808.71,1,10586.31,1058.63,0.0627,0
REC00406,Single,59,CA,28217.03,679.42,0.0,2521.37,1865.91,0,26375.08,2933.01,0.1039,0
REC00407,Single,42,NY,38230.59,0.0,92013.68,9337.91,9737.74,1,116606.36,21028.03,0.55,0
REC00408,HeadOfHousehold,22,TX,11743.13,0.0,0.0,3076.4,3276.34,2,66.73,6.67,0.0006,0
REC00409,Single,51,WA,62192.82,0.0,0.0,57750.47,14184.44,0,41522.78,4750.73,0.0764,1
REC00410,Single,39,IL,49057.21,0.0,0.0,3733.32,8592.08,2,36723.89,4174.87,0.0851,0
REC00411,HeadOfHousehold,56,GA,15704.22,3223.95,0.0,2000.0,11917.05,1,12628.17,1283.38,0.0817,0
REC00412,HeadOfHousehold,74,FL,82732.71,2983.29,0.0,5422.75,11834.37,3,67393.25,9879.52,0.1194,0
REC00413,MarriedJointly,60,FL,106159.53,6164.93,13760.77,22258.31,16311.73,0,103826.92,17960.96,0.1692,0
REC00414,MarriedJointly,69,FL,71799.13,0.0,0.0,17003.76,8727.52,3,41895.37,4795.44,0.0668,0
REC00415,Single,43,CA,46200.48,0.0,11511.56,7902.92,6439.76,1,45509.12,5229.09,0.1132,0
REC00416,Single,24,NY,96100.88,6259.77,95161.06,27808.78,6516.86,2,161112.93,31709.6,0.33,0
REC00417,Single,27,FL,103174.43,0.0,0.0,26413.67,13984.41,3,63860.76,9102.37,0.0882,0
REC00418,MarriedJointly,57,CA,76567.11,0.0,0.0,26473.24,2719.06,1,45793.87,5263.26,0.0687,0
REC00419,MarriedJointly,37,WA,30955.63,2881.25,0.0,2828.37,4487.5,2,22408.51,2457.02,0.0794,0
REC00420,MarriedJointly,24,NC,74703.38,1836.96,4908.62,5042.08,8947.97,1,72106.88,10916.51,0.1461,0
REC00421,MarriedJointly,57,GA,155808.74,20977.86,0.0,20635.48,7388.81,1,151851.12,29486.77,0.1892,0
REC00422,Single,32,CA,37149.17,0.0,0.0,2069.77,11870.58,0,35079.4,3977.53,0.1071,0
REC00423,MarriedJointly,38,PA,320728.89,0.0,0.0,80000.0,2645.23,0,240728.89,54719.74,0.1706,0
REC00424,Single,40,TX,39320.26,28.05,0.0,5551.45,7732.22,1,29496.86,3307.62,0.0841,0
REC00425,MarriedJointly,29,NC,61446.71,0.0,0.0,13255.84,7251.95,3,35290.87,4002.9,0.0651,0
REC00426,Single,35,GA,34961.81,1398.99,0.0,5084.18,3711.02,2,22676.62,2489.19,0.0712,0
REC00427,MarriedSeparately,47,FL,71583.27,0.0,0.0,8857.9,11514.64,2,54125.37,6960.58,0.0972,0
REC00428,Single,69,NY,14856.94,3810.75,0.0,2000.0,7632.86,1,12367.69,1252.12,0.0843,0
REC00429,Single,46,PA,38683.43,9759.47,0.0,5652.03,7463.7,0,42790.87,4902.9,0.1267,0
REC00430,Single,72,IL,24991.8,0.0,0.0,5863.72,4701.19,0,19128.08,2063.37,0.0826,0
REC00431,MarriedJointly,69,NC,66720.71,0.0,0.0,22784.21,6520.54,0,43936.5,5040.38,0.0755,0
REC00432,MarriedJointly,31,OH,132661.75,2548.29,0.0,28844.33,3913.49,0,106365.71,18570.27,0.14,0
REC00433,Single,53,GA,100388.7,3545.31,0.0,21062.83,11455.07,1,78571.18,12338.66,0.1229,0
REC00434,Single,36,PA,8979.26,0.0,0.0,2000.0,12131.26,2,0.0,0.0,0.0,0
REC00435,MarriedJointly,25,IL,306709.32,9135.53,0.0,80000.0,14720.25,0,235844.85,53156.85,0.1733,0
REC00436,Single,49,OH,75828.08,0.0,0.0,4811.47,9736.21,0,71016.61,10676.65,0.1408,0
REC00437,MarriedSeparately,25,GA,32170.36,0.0,0.0,10354.66,6643.13,0,21815.7,2385.88,0.0742,0
REC00438,MarriedJointly,34,OH,67893.96,0.0,10925.36,14366.46,6124.15,0,64452.86,9232.63,0.136,0
REC00439,Single,33,IL,68937.24,592.79,0.0,6930.95,9962.59,1,58299.08,7878.8,0.1143,0
REC00440,Single,36,OH,35119.82,0.0,0.0,6515.16,8803.45,0,28604.66,3200.56,0.0911,0
REC00441,HeadOfHousehold,50,GA,70145.95,0.0,65012.15,24445.54,7303.17,0,110712.56,19613.51,0.2796,0
REC00442,Single,44,IL,36828.31,2825.68,0.0,5212.12,6951.69,3,21541.87,2353.02,0.0639,0
REC00443,Single,34,IL,43326.1,0.0,0.0,5668.7,12684.76,0,37657.4,4286.89,0.0989,0
REC00444,MarriedSeparately,59,TX,34578.13,0.0,0.0,2953.03,6272.61,2,23025.1,2531.01,0.0732,0
REC00445,HeadOfHousehold,67,GA,19031.73,0.0,6568.4,4360.98,13386.7,1,16939.15,1800.7,0.0946,0
REC00446,HeadOfHousehold,56,OH,67283.42,51.43,0.0,5165.22,8728.54,0,62169.63,8730.32,0.1298,0
REC00447,MarriedJointly,61,WA,95629.78,0.0,0.0,26757.44,6528.48,2,60272.34,8312.91,0.0869,0
REC00448,Single,33,NC,90391.62,41.92,0.0,29446.61,4858.92,1,56686.93,7524.12,0.0832,0
REC00449,Single,51,NY,115374.68,584.66,114433.47,38023.03,7381.9,0,192369.78,39244.83,0.3402,0
REC00450,MarriedJointly,67,GA,77611.6,1368.82,0.0,6393.25,10013.46,0,72587.17,11022.18,0.142,0
REC00451,MarriedJointly,26,NC,39097.73,1250.14,0.0,8502.93,6491.95,2,23244.94,2557.39,0.0654,0
REC00452,Single,23,PA,117211.01,0.0,0.0,9275.25,11401.34,0,107935.76,18947.08,0.1616,0
REC00453,HeadOfHousehold,63,GA,20211.07,0.0,0.0,4478.87,6292.16,0,15732.2,1655.86,0.0819,0
REC00454,Single,51,PA,29128.22,681.51,0.0,8578.09,7500.86,0,21231.64,2315.8,0.0795,0
REC00455,MarriedJointly,56,OH,27684.83,3943.47,8182.89,5850.83,2853.22,0,33960.36,3843.24,0.1388,0
REC00456,Single,31,NC,142065.69,0.0,0.0,44269.96,10237.91,2,89195.73,14676.06,0.1033,0
REC00457,MarriedJointly,30,WA,127290.97,0.0,0.0,36978.32,6931.3,2,81712.65,13029.78,0.1024,0
REC00458,Single,38,NC,88419.18,0.0,0.0,11756.61,14315.48,1,72362.57,10972.77,0.1241,0
REC00459,Single,59,NC,141145.12,0.0,0.0,33738.01,10819.24,0,107407.11,18820.21,0.1333,0
REC00460,Single,51,IL,29630.92,0.0,0.0,20802.28,8338.0,3,14730.92,1535.71,0.0518,1
REC00461,MarriedJointly,62,OH,79132.27,0.0,11300.28,13358.52,12900.7,1,72774.03,11063.29,0.1398,0
REC00462,MarriedJointly,56,PA,54168.8,0.0,0.0,6575.45,9620.44,2,38993.35,4447.2,0.0821,0
REC00463,MarriedJointly,28,CA,117889.81,0.0,0.0,39037.43,12033.04,0,78852.38,12400.52,0.1052,0
REC00464,HeadOfHousehold,33,NC,54601.72,0.0,0.0,9370.57,4550.51,1,40931.15,4679.74,0.0857,0
REC00465,Single,71,FL,44004.43,4324.86,0.0,10834.74,9844.76,2,28894.55,3235.35,0.0735,0
REC00466,Single,63,OH,92293.3,2809.33,0.0,24881.76,10010.89,0,70220.87,10501.59,0.1138,0
REC00467,MarriedSeparately,55,GA,120684.54,5130.11,0.0,34028.67,1821.04,2,83185.98,13353.92,0.1107,0
REC00468,Single,70,IL,35077.8,0.0,0.0,9496.7,14026.5,1,21281.1,2321.73,0.0662,0
REC00469,HeadOfHousehold,24,FL,57018.98,0.0,0.0,7797.32,3358.67,0,49221.66,5881.77,0.1032,0
REC00470,Single,54,TX,25674.34,24139.7,0.0,6568.02,2804.15,2,34646.02,3925.52,0.1529,0
REC00471,HeadOfHousehold,61,GA,8115.66,1009.93,0.0,2000.0,0.0,0,7125.59,712.56,0.0878,0
REC00472,Single,34,CA,70288.8,0.0,14824.46,16111.02,9895.42,2,60402.24,8341.49,0.1187,0
REC00473,MarriedSeparately,32,WA,97452.88,0.0,0.0,4896.46,1427.74,4,75356.42,11631.41,0.1194,0
REC00474,MarriedJointly,61,OH,73839.82,0.0,83693.89,9412.9,5932.32,3,135220.81,25495.49,0.3453,0
